|   name |         ra |       dec |     z |  gal_l |   mass | complete | lowmass |        S-PLUS | CHANCES |                   Abell |             ACT-DR5 |               PSZ2 |         LoVoCCS | HIFLUGCS |           MeerKAT | WINGS |
|  69128 |   60.93480 | -17.16217 | 0.147 | 210.64 |  56.49 |    False |    True |               |         |              ABELL 0472 |                     | PSZ2 G210.57-44.61 |                 |          |                   |       |
|  99654 |   61.01371 | -65.20494 | 0.159 | 278.27 |  90.83 |    False |    True |               |         |              ABELL 3216 |                     | PSZ2 G278.33-41.53 |                 |          |                   |       |
|  77333 |   61.05718 | -27.06240 | 0.302 | 224.36 | 109.73 |    False |    True |               |         |              ABELL 3213 |                     | PSZ2 G224.37-47.33 |                 |          |                   |       |
|  55781 |   61.07100 |   2.38853 | 0.258 | 188.36 |  90.39 |    False |    True |               |         |                         |                     | PSZ2 G188.33-34.98 |                 |          |                   |       |
|  73273 |   61.18308 | -24.39383 | 0.272 | 220.59 |  57.01 |    False |   False |               |         |             ABELL S0414 | ACT-CL J0404.6-2422 |                    |                 |          |                   |       |
|  88482 |   61.27663 | -46.81008 | 0.380 | 253.72 |  76.63 |    False |    True |  SPLUS-s36s32 |         |                         | ACT-CL J0405.1-4648 |                    |                 |          |                   |       |
|  99660 |   61.48974 | -65.58712 | 0.155 | 278.60 |  39.80 |    False |   False |               |         |              ABELL 3219 |                     |                    |                 |          |                   |       |
|  91728 |   61.51078 | -49.26896 | 0.325 | 257.22 | 107.60 |    False |    True |  SPLUS-s38s31 |         |                         | ACT-CL J0405.9-4915 |                    |                 |          |                   |       |
|  77331 |   61.89445 | -26.95495 | 0.211 | 224.43 |  48.35 |    False |   False |               |         |              ABELL 3218 | ACT-CL J0407.5-2657 |                    |                 |          |                   |       |
|  97286 |   62.81105 | -63.69816 | 0.158 | 276.01 |  73.73 |    False |    True |               |         |              ABELL 3230 |                     | PSZ2 G276.09-41.53 |                 |          |                   |       |
|  91718 |   62.81131 | -48.31421 | 0.423 | 255.62 | 134.10 |    False |    True |  SPLUS-s37s32 |         |                         | ACT-CL J0411.2-4819 | PSZ2 G255.60-46.18 |                 |          |                   |       |
|  69198 |   62.88424 | -16.70165 | 0.095 | 211.00 |  31.03 |    False |   False |               |         |              ABELL 0474 |                     |                    |                 |          |                   |       |
|  55892 |   62.93263 |  -0.16607 | 0.415 | 192.21 | 132.63 |    False |    True |               |         |                         | ACT-CL J0411.7-0010 |                    |                 |          |                   |       |
|  97297 |   62.99539 | -64.60421 | 0.155 | 277.06 |  44.46 |    False |   False |               |         |              ABELL 3231 |                     |                    |                 |          |                   |       |
|  55910 |   63.05788 |  -1.86282 | 0.223 | 194.04 | 107.64 |    False |    True |               |         |              ABELL 0477 |                     |                    |                 |          |                   |       |
|  81242 |   63.44055 | -35.32973 | 0.176 | 236.77 |  51.60 |    False |   False |  SPLUS-s27s40 |         |              ABELL 3232 |                     |                    |                 |          |                   |       |
|  60470 |   63.58850 |  -3.44704 | 0.136 | 196.04 |  32.67 |    False |   False |               |         |              ABELL 0479 |                     |                    |                 |          |                   |       |
|  55877 |   63.81611 |   1.04089 | 0.169 | 191.59 |  48.00 |    False |   False |               |         |              ABELL 0480 |                     |                    |                 |          |                   |       |
|  64987 |   63.97430 | -11.54974 | 0.278 | 205.29 |  79.30 |    False |    True |               |         |              ABELL 0483 | ACT-CL J0415.9-1132 |                    |                 |          |                   |       |
|  64990 |   64.39034 | -11.89900 | 0.425 | 205.93 | 144.09 |     True |   False |               |         |                         | ACT-CL J0417.5-1154 | PSZ2 G205.93-39.46 |                 |          | MCXC J0417.5-1154 |       |
|  73302 |   65.36316 | -20.39305 | 0.386 | 216.78 | 124.04 |    False |    True |               |         |             ABELL S0443 | ACT-CL J0421.3-2022 | PSZ2 G216.76-41.84 |                 |          |                   |       |
|  97290 |   65.63188 | -63.82405 | 0.169 | 275.51 |  59.83 |    False |    True |               |         |              ABELL 3251 |                     |                    |                 |          |                   |       |
|  60489 |   66.14259 |  -5.32180 | 0.207 | 199.62 |  47.29 |    False |   False |               |         |              ABELL 0488 |                     |                    |                 |          |                   |       |
|  81340 |   66.32948 | -36.20787 | 0.143 | 238.25 |  37.78 |    False |   False |  SPLUS-s28s41 |         |              ABELL 3253 |                     |                    |                 |          |                   |       |
|  55897 |   66.37503 |  -0.74863 | 0.226 | 195.04 |  69.03 |    False |    True |               |         |                         | ACT-CL J0425.5-0046 |                    |                 |          |                   |       |
|  84800 |   66.38033 | -37.71084 | 0.322 | 240.35 |  80.00 |    False |    True |  SPLUS-s29s40 |         |             ABELL S0451 | ACT-CL J0425.5-3742 |                    |                 |          |                   |       |
|  77451 |   66.49346 | -28.63368 | 0.099 | 227.92 |  32.01 |    False |   False |               |         |             ABELL S0452 |                     |                    |                 |          |                   |       |
|  55872 |   67.05608 |   1.34522 | 0.389 | 193.40 | 102.93 |    False |    True |               |         |                         | ACT-CL J0428.1+0121 |                    |                 |          |                   |       |
|  99762 |   67.22478 | -66.03382 | 0.317 | 277.85 |  95.36 |    False |    True |               |         |                         |                     |                    |                 |          |                   |       |
|  77483 |   67.44137 | -30.86980 | 0.220 | 231.12 |  61.30 |    False |   False |  SPLUS-s24s44 |         |                         | ACT-CL J0429.8-3051 |                    |                 |          |                   |       |
|  81265 |   68.05886 | -36.66276 | 0.120 | 239.03 |  34.16 |    False |   False |  SPLUS-s28s42 |         |              ABELL 3265 |                     |                    |                 |          |                   |       |
|  81292 |   68.23418 | -32.67432 | 0.122 | 233.68 |  45.80 |    False |   False |  SPLUS-s25s44 |         |              ABELL 3269 |                     |                    |                 |          |                   |       |
|  88553 |   68.25397 | -45.83156 | 0.243 | 251.54 |  63.10 |    False |   False |  SPLUS-s35s37 |         |              ABELL 3270 |                     | PSZ2 G251.55-42.78 |                 |          |                   |       |
|  51490 |   68.38008 |   4.06186 | 0.201 | 191.64 |  95.01 |    False |    True |               |         |                         |                     | PSZ2 G191.63-28.01 |                 |          |                   |       |
|  88550 |   68.99731 | -45.68772 | 0.154 | 251.31 |  38.92 |    False |   False |  SPLUS-s35s37 |         |                         |                     |                    |                 |          |                   |       |
|  55947 |   69.29094 |   0.73010 | 0.292 | 195.38 | 104.39 |    False |    True |               |         |                         | ACT-CL J0437.1+0043 | PSZ2 G195.39-29.08 |                 |          |                   |       |
|  91806 |   69.62669 | -49.10413 | 0.227 | 255.85 |  63.83 |    False |   False |  SPLUS-s38s35 |         |              ABELL 3280 |                     |                    |                 |          |                   |       |
|  51495 |   69.75035 |   3.79805 | 0.188 | 192.73 |  53.05 |    False |   False |               |         |                         |                     |                    |                 |          |                   |       |
