|                name |               Cluster Name |        ra |       dec |     z |  gal_l |  mass | complete | lowmass |                    CHANCES |                   Abell | CODEX |             ACT-DR5 |               PSZ2 |         LoVoCCS | HIFLUGCS |           MeerKAT |  m200 | c200 | r200 |  d200 |
| ACT-CL J0013.3-4906 |        ACT-CL J0013.3-4906 |   3.32753 | -49.11261 | 0.407 | 318.91 |  6.84 |    False |    True |                            |                         |       | ACT-CL J0013.3-4906 |                    |                 |          |                   |  9.73 | 4.30 | 1.80 |  5.37 |
| ACT-CL J0237.7-4151 |                ABELL S0289 |  39.43193 | -41.86430 | 0.408 | 253.99 |  3.44 |    False |   False |                            |             ABELL S0289 |       | ACT-CL J0237.7-4151 |                    |                 |          |                   |  4.96 | 4.08 | 1.44 |  4.29 |
| ACT-CL J0638.3-4242 |        ACT-CL J0638.3-4242 |  99.57815 | -42.70607 | 0.408 | 251.47 |  4.85 |    False |    True |                            |                         |       | ACT-CL J0638.3-4242 |                    |                 |          |                   |  6.95 | 4.16 | 1.61 |  4.80 |
| ACT-CL J0319.3+0205 |                      55630 |  49.82872 |   2.08982 | 0.408 | 179.52 |  5.95 |    False |    True |                            |                         | 55630 | ACT-CL J0319.3+0205 | PSZ2 G179.45-43.92 |                 |          |                   |  8.49 | 4.23 | 1.72 |  5.13 |
| ACT-CL J2051.9-0131 |                      59069 | 312.99289 |  -1.51766 | 0.408 |  46.29 |  5.52 |    False |    True |                            |                         | 59069 | ACT-CL J2051.9-0131 |                    |                 |          |                   |  7.91 | 4.21 | 1.68 |  5.01 |
| ACT-CL J2325.1-1228 |        ACT-CL J2325.1-1228 | 351.28752 | -12.46674 | 0.408 |  64.65 |  4.34 |    False |   False |                            |                         |       | ACT-CL J2325.1-1228 |                    |                 |          |                   |  6.24 | 4.13 | 1.56 |  4.63 |
| ACT-CL J2320.1-1202 |                      68240 | 350.03160 | -12.03361 | 0.408 |  63.65 |  5.32 |    False |    True |                            |                         | 68240 | ACT-CL J2320.1-1202 |                    |                 |          |                   |  7.62 | 4.19 | 1.66 |  4.94 |
| ACT-CL J0435.0-0209 |        ACT-CL J0435.0-0209 |  68.75002 |  -2.15837 | 0.408 | 197.91 |  4.03 |    False |   False |                            |                         |       | ACT-CL J0435.0-0209 |                    |                 |          |                   |  5.78 | 4.11 | 1.52 |  4.51 |
| ACT-CL J2300.5-5100 |        ACT-CL J2300.5-5100 | 345.12623 | -51.00640 | 0.408 | 336.71 |  3.70 |    False |   False |                            |                         |       | ACT-CL J2300.5-5100 |                    |                 |          |                   |  5.32 | 4.09 | 1.48 |  4.39 |
| ACT-CL J0156.5-3352 |        ACT-CL J0156.5-3352 |  29.13752 | -33.88333 | 0.408 | 242.65 |  2.62 |    False |   False |                            |                         |       | ACT-CL J0156.5-3352 |                    |                 |          |                   |  3.77 | 4.05 | 1.32 |  3.91 |
| ACT-CL J0542.9-3559 |         PSZ2 G241.11-28.68 |  85.73257 | -35.99730 | 0.408 | 241.12 |  7.12 |    False |    True |         PSZ2 G241.11-28.68 |                         | 81661 | ACT-CL J0542.9-3559 | PSZ2 G241.11-28.68 |                 |          |                   | 10.13 | 4.32 | 1.83 |  5.44 |
| ACT-CL J0116.9-4315 |                      87950 |  19.24011 | -43.25921 | 0.408 | 286.80 |  3.07 |    False |   False |                            |                         | 87950 | ACT-CL J0116.9-4315 |                    |                 |          |                   |  4.42 | 4.06 | 1.39 |  4.12 |
| ACT-CL J2301.7-2504 |        ACT-CL J2301.7-2504 | 345.42806 | -25.06739 | 0.408 |  31.49 |  3.83 |    False |   False |                            |                         |       | ACT-CL J2301.7-2504 |                    |                 |          |                   |  5.50 | 4.10 | 1.49 |  4.43 |
| ACT-CL J2259.9-2946 |        ACT-CL J2259.9-2946 | 344.97912 | -29.77251 | 0.409 |  20.15 |  3.99 |    False |   False |                            |                         |       | ACT-CL J2259.9-2946 |                    |                 |          |                   |  5.74 | 4.11 | 1.51 |  4.49 |
| ACT-CL J0244.3-1157 |        ACT-CL J0244.3-1157 |  41.07779 | -11.95736 | 0.409 | 188.65 |  3.63 |    False |   False |                            |                         |       | ACT-CL J0244.3-1157 |                    |                 |          |                   |  5.23 | 4.09 | 1.47 |  4.35 |
| ACT-CL J2055.4+0105 |                      59027 | 313.85435 |   1.09043 | 0.409 |  49.30 |  4.55 |    False |    True |                            |                         | 59027 | ACT-CL J2055.4+0105 |                    |                 |          |                   |  6.54 | 4.14 | 1.58 |  4.69 |
| ACT-CL J0427.4-2441 |        ACT-CL J0427.4-2441 |  66.87246 | -24.69409 | 0.409 | 222.84 |  3.64 |    False |   False |                            |                         |       | ACT-CL J0427.4-2441 |                    |                 |          |                   |  5.25 | 4.09 | 1.47 |  4.35 |
| ACT-CL J1144.0+0440 |        ACT-CL J1144.0+0440 | 176.02500 |   4.67911 | 0.409 | 264.39 |  2.62 |    False |   False |                            |                         |       | ACT-CL J1144.0+0440 |                    |                 |          |                   |  3.77 | 4.05 | 1.31 |  3.90 |
| ACT-CL J0433.5-2905 |        ACT-CL J0433.5-2905 |  68.39583 | -29.10000 | 0.410 | 228.99 |  3.43 |    False |   False |                            |                         |       | ACT-CL J0433.5-2905 |                    |                 |          |                   |  4.94 | 4.08 | 1.44 |  4.26 |
| ACT-CL J1501.2-0258 |        ACT-CL J1501.2-0258 | 225.30836 |  -2.97500 | 0.410 | 354.15 |  2.83 |    False |   False |                            |                         |       | ACT-CL J1501.2-0258 |                    |                 |          |                   |  4.08 | 4.05 | 1.35 |  4.00 |
| ACT-CL J0336.0+0434 |        ACT-CL J0336.0+0434 |  54.02113 |   4.58017 | 0.410 | 180.73 |  3.70 |    False |   False |                            |                         |       | ACT-CL J0336.0+0434 |                    |                 |          |                   |  5.32 | 4.09 | 1.47 |  4.37 |
| ACT-CL J0230.8-2702 |        ACT-CL J0230.8-2702 |  37.71217 | -27.03730 | 0.410 | 218.43 |  4.13 |    False |   False |                            |                         |       | ACT-CL J0230.8-2702 |                    |                 |          |                   |  5.94 | 4.12 | 1.53 |  4.53 |
| ACT-CL J0115.8-2917 |        ACT-CL J0115.8-2917 |  18.95145 | -29.29020 | 0.410 | 236.29 |  3.10 |    False |   False |                            |                         |       | ACT-CL J0115.8-2917 |                    |                 |          |                   |  4.46 | 4.06 | 1.39 |  4.12 |
| ACT-CL J0319.7-3344 |        ACT-CL J0319.7-3344 |  49.93438 | -33.74279 | 0.411 | 233.87 |  3.28 |    False |   False |                            |                         |       | ACT-CL J0319.7-3344 |                    |                 |          |                   |  4.72 | 4.07 | 1.42 |  4.19 |
| ACT-CL J1020.3-0100 |        ACT-CL J1020.3-0100 | 155.08741 |  -1.01667 | 0.411 | 244.49 |  2.64 |    False |   False |                            |                         |       | ACT-CL J1020.3-0100 |                    |                 |          |                   |  3.80 | 4.05 | 1.32 |  3.90 |
| ACT-CL J0159.3-3331 |                      80869 |  29.83742 | -33.52254 | 0.411 | 240.66 |  5.98 |    False |    True |                            |                         | 80869 | ACT-CL J0159.3-3331 | PSZ2 G240.71-74.03 |                 |          |                   |  8.53 | 4.24 | 1.72 |  5.10 |
| ACT-CL J0314.6-2454 |        ACT-CL J0314.6-2454 |  48.67171 | -24.90515 | 0.412 | 217.18 |  3.86 |    False |   False |                            |                         |       | ACT-CL J0314.6-2454 |                    |                 |          |                   |  5.54 | 4.10 | 1.49 |  4.41 |
| ACT-CL J0106.3-4154 |        ACT-CL J0106.3-4154 |  16.58838 | -41.90174 | 0.412 | 292.21 |  2.89 |    False |   False |                            |                         |       | ACT-CL J0106.3-4154 |                    |                 |          |                   |  4.16 | 4.05 | 1.36 |  4.01 |
| ACT-CL J0553.4-3342 |          MACS J0553.4-3342 |  88.35367 | -33.71067 | 0.412 | 239.28 | 15.40 |     True |   False |          MACS J0553.4-3342 |                         | 81601 | ACT-CL J0553.4-3342 | PSZ2 G239.27-26.01 |                 |          |                   | 21.37 | 4.93 | 2.34 |  6.92 |
| ACT-CL J0015.3-3513 |        ACT-CL J0015.3-3513 |   3.82507 | -35.22703 | 0.412 | 344.33 |  2.39 |    False |   False |                            |                         |       | ACT-CL J0015.3-3513 |                    |                 |          |                   |  3.45 | 4.04 | 1.27 |  3.76 |
| ACT-CL J0205.8-4130 |        ACT-CL J0205.8-4130 |  31.46371 | -41.50348 | 0.412 | 261.01 |  3.34 |    False |   False |                            |                         |       | ACT-CL J0205.8-4130 |                    |                 |          |                   |  4.82 | 4.07 | 1.42 |  4.21 |
| ACT-CL J1422.7+0342 |        ACT-CL J1422.7+0342 | 215.68543 |   3.70467 | 0.412 | 349.86 |  2.52 |    False |   False |                            |                         |       | ACT-CL J1422.7+0342 |                    |                 |          |                   |  3.63 | 4.04 | 1.30 |  3.83 |
| ACT-CL J0452.0-4805 |        ACT-CL J0452.0-4805 |  73.01144 | -48.09997 | 0.413 | 254.34 |  3.13 |    False |   False |                            |                         |       | ACT-CL J0452.0-4805 |                    |                 |          |                   |  4.51 | 4.06 | 1.39 |  4.11 |
| ACT-CL J1027.9-0246 |        ACT-CL J1027.9-0246 | 156.98217 |  -2.76817 | 0.413 | 248.07 |  3.65 |    False |   False |                            |                         |       | ACT-CL J1027.9-0246 |                    |                 |          |                   |  5.25 | 4.09 | 1.47 |  4.33 |
| ACT-CL J0152.5-2853 |                      77011 |  28.14147 | -28.88793 | 0.413 | 223.92 |  7.74 |    False |    True |                            |                         | 77011 | ACT-CL J0152.5-2853 | PSZ2 G224.03-76.42 |                 |          |                   | 10.98 | 4.37 | 1.87 |  5.53 |
| ACT-CL J0159.0-3413 |         PSZ2 G243.15-73.84 |  29.75408 | -34.22240 | 0.413 | 243.12 |  9.06 |     True |   False |         PSZ2 G243.15-73.84 |                         | 80876 | ACT-CL J0159.0-3413 | PSZ2 G243.15-73.84 |                 |          |                   | 12.82 | 4.46 | 1.97 |  5.82 |
| ACT-CL J1203.9+0126 |        ACT-CL J1203.9+0126 | 180.98720 |   1.43806 | 0.413 | 277.04 |  4.60 |    False |    True |                            |                         |       | ACT-CL J1203.9+0126 |                    |                 |          |                   |  6.61 | 4.15 | 1.58 |  4.67 |
| ACT-CL J2219.5-3208 |        ACT-CL J2219.5-3208 | 334.89161 | -32.13538 | 0.413 |  14.96 |  3.54 |    False |   False |                            |                         |       | ACT-CL J2219.5-3208 |                    |                 |          |                   |  5.09 | 4.08 | 1.45 |  4.28 |
| ACT-CL J0055.7-1054 |        ACT-CL J0055.7-1054 |  13.92736 | -10.90476 | 0.413 | 126.68 |  4.27 |    False |   False |                            |                         |       | ACT-CL J0055.7-1054 |                    |                 |          |                   |  6.14 | 4.13 | 1.54 |  4.55 |
| ACT-CL J0234.6-0259 |        ACT-CL J0234.6-0259 |  38.66038 |  -2.99690 | 0.413 | 173.03 |  2.29 |    False |   False |                            |                         |       | ACT-CL J0234.6-0259 |                    |                 |          |                   |  3.30 | 4.04 | 1.26 |  3.70 |
| ACT-CL J0131.0-5904 |        ACT-CL J0131.0-5904 |  22.76563 | -59.07556 | 0.414 | 293.51 |  3.77 |    False |   False |                            |                         |       | ACT-CL J0131.0-5904 |                    |                 |          |                   |  5.42 | 4.10 | 1.48 |  4.37 |
| ACT-CL J0151.4-2421 |        ACT-CL J0151.4-2421 |  27.86250 | -24.35015 | 0.414 | 204.66 |  3.59 |    False |   False |                            |                         |       | ACT-CL J0151.4-2421 |                    |                 |          |                   |  5.17 | 4.09 | 1.46 |  4.30 |
| ACT-CL J2355.6-4708 |        ACT-CL J2355.6-4708 | 358.92085 | -47.14167 | 0.414 | 327.93 |  2.17 |    False |   False |                            |                         |       | ACT-CL J2355.6-4708 |                    |                 |          |                   |  3.12 | 4.04 | 1.23 |  3.63 |
